,addr,loc,d_hub
9183,"7725 Ist Floor Dlf Phase 4, DLF P - Gurgaon - Gurgaon","[28.45994333333333,77.08608833333332]",48b6dba5107b422fb17325c85021dd4f
9184,"7725 Ist Floor Dlf Phase 4, DLF P - Gurgaon - Gurgaon","[28.447596666666662,77.09948666666666]",48b6dba5107b422fb17325c85021dd4f
9185,EJ-AM115-W PLOT NO 34  HYPERQUALITY BUILDING PHASE 4   NEAR - GURGAON,"[28.49479629,77.08087967]",48b6dba5107b422fb17325c85021dd4f
9186,"Sector 38 Islampur  Village Near Yahama Showroom, Aarti PG - - -","[28.43134582042694,77.03645467758179]",be7261b61da149aa805e10f395c46ed3
9187,HITESH KUMAR 6 FLOOR TOWER A BLOCK 1 UNITECH INFOSPACE SECTOR 21 - GURUGRAM,"[28.510254,77.0728756]",b1b3de810f1d46619cd868a470ab831c
9188,"SUMIT SINGLA 3513, PREM NAGAR, SECTOR 12 OPPOSITE MAMTA HOSPITAL - GURGAON","[28.485924999999998,77.01949833333333]",b1b3de810f1d46619cd868a470ab831c
9189,PALLAVI RATNAPARKHI 1345 SECTOR 15 PART 2 SECOND FLOOR - GURGAON,"[28.462633872404695,77.04441941343248]",b1b3de810f1d46619cd868a470ab831c
9190,SANJAY DHAR C -1818SUSHANT LOK I - - GURGAON,"[28.48658401,77.06260201]",48b6dba5107b422fb17325c85021dd4f
9191,"SWAPNA BHANJA O-109, FIRST FLOOR, THE SHOPPING M ALL, ARJUN MARG - GURUGRAM","[28.473725602962077,77.08464483730495]",48b6dba5107b422fb17325c85021dd4f
9192,"B2-201, Tulip PurpleSec 69, - - - GURUGRAM","[28.3959045,77.0334168]",be7261b61da149aa805e10f395c46ed3
9193,"EKTA DUTT BSNL OFFICE, PLOT 81 SEC18 - - GURUGRAM","[28.48156184423715,77.06781649030745]",b1b3de810f1d46619cd868a470ab831c
9194,"GATIME 461-462, UDYOG VIHAR,PHASE 3 GURGAON - GURGAON","[28.51040655,77.08974214]",48b6dba5107b422fb17325c85021dd4f
9195,"C-1212 GF Iffco colony iffco chowk Gurgaon , Gurga on Sector 17 - - -","[28.4792262,77.0696232]",b1b3de810f1d46619cd868a470ab831c
9196,"C-19, First Floor, South end floors, Sohna Road, G urgaon, Sector 49, Southend floors, - - -","[28.40918184723705,77.042301222682]",be7261b61da149aa805e10f395c46ed3
9197,"H.NO - 4149, SEC- 23A , GURGAON, NEAR ITM COLLEGE Gurugram Gurugram - GURGAON","[28.506563468836248,77.04835597425699]",a67a898ec4f4482bb79ee39293c330e9
9198,"SAURABH RAI PORSCHE CAR SHOWROOM, SECTOR 53 GOLF COURSE ROAD, PILLAR - GURGAON","[28.4031343460083,76.77465498447418]",48b6dba5107b422fb17325c85021dd4f
9199,"409, udyog vihar phase 3 gurgaon pin 122016 ( hary ana) nLandmark near country inn Tel:8294614010 - - gurgaon","[28.5087662,77.0910403]",b1b3de810f1d46619cd868a470ab831c
9200,"Amandeep Kaur,41 I block Sector 1B Palam Vihar Nea r DPSG School,,Gurugram-122017 - - Haryana","[28.5198226,77.0404348]",b1b3de810f1d46619cd868a470ab831c
9201,SCO 43 old judicial complexSector-15 - - - GURGAON,"[28.457705,77.03387833333333]",b1b3de810f1d46619cd868a470ab831c
9202,House No 1481 Sector 4 Gurgaon - Gurugram - Gurugram,"[28.4753163,77.0069699]",a67a898ec4f4482bb79ee39293c330e9
9203,RAJEEV RAJ RAJEEV RAJ 14 TH 1ST FLOOR VIPUL SQUARE SUSHANT LOK - GURGAON,"[28.46506118774414,77.07926273345947]",48b6dba5107b422fb17325c85021dd4f
9204,RAJEEV RAJ RAJEEV RAJ 14 TH 1ST FLOOR VIPUL SQUARE SUSHANT LOK - GURGAON,"[28.46460824,77.07895715]",48b6dba5107b422fb17325c85021dd4f
9205,NONE RICHAGLOBALEXPORTSPVT232PHASE- 1UDYOGVIHARGURGAONHARYANAROLTA - GURGAON,"[28.50807291,77.08332678]",48b6dba5107b422fb17325c85021dd4f
9206,"co Bluedart express pvt ltd,Khasra no 5162, 1Vi llage Behrampur, Near Subhash Chowk, Sohna Road - - Gurgaon","[28.48645463,77.0627015]",48b6dba5107b422fb17325c85021dd4f
9207,"C-24, FIRST FLOOR, UPPAL SOUTHEND FLOORSSECTOR-49,  NEAR SAFFIRE MALL, SOHNA ROAD - - GURUGRAM","[28.411540389060974,77.0504504442215]",be7261b61da149aa805e10f395c46ed3
9208,"Plot 243, SP Infocity, Citibank, 5th Floor, Udyog vihar phase 1, Gurgaon., Udyog vihar phase 1 - - -","[28.51364708,77.08689896]",a67a898ec4f4482bb79ee39293c330e9
9209,"C-45A 1st FloorOLD DLF COLONY, SECTOR-14 - - - GURUGRAM","[28.471574999999998,77.04627333333333]",b1b3de810f1d46619cd868a470ab831c
9210,"plot no 280, Mynd solution Pvt Ltd, near spice jet Udyog vihar phase 4 Gurugram Haryana., udyog viha - - -","[28.499145,77.0799666]",b1b3de810f1d46619cd868a470ab831c
9211,NEELAM DWIVEDI H 572 SECOND FLOOR SECTOR 1 PALAM VIHAR - GURGAON,"[28.51704833333333,77.03571333333333]",a67a898ec4f4482bb79ee39293c330e9
9212,ADITYA MAHESHWARI B1701BESTECH PARK VIEW SPA - - GURUGRAM,"[28.430393,77.0425938]",be7261b61da149aa805e10f395c46ed3
9213,"TWINKLE SONI H-510,II FLOORSECTOR 9A - - GURGAON","[28.4704071,76.9973376]",b1b3de810f1d46619cd868a470ab831c
9214,"Hno 248 Sector 7, Urban EstateNear Dayal Market - - - GURGAON","[28.4697136,77.0133776]",b1b3de810f1d46619cd868a470ab831c
9215,"Bharti airtel ltd. plot no 16, phase 4, Atlas chow Gurgaon - - GURUGRAM","[28.49195265,77.0798197]",48b6dba5107b422fb17325c85021dd4f
9216,"AYUSH SHARMA FLAT B-21, CARLTON ESTATE 1,CLUB ROAD, DLF PHASE 5 - GURGAON","[28.468609999999998,77.08790166666667]",48b6dba5107b422fb17325c85021dd4f
9217,"House No 865  Arjun Nagar, Landmark near Hari Om Rasoi, Arjun Nagar - - -","[28.46929045,77.01102513]",b1b3de810f1d46619cd868a470ab831c
9218,RITIKACHATURVEDI B-1101RIDGEVIEWIFSSOCIETYSECTO R54G URGAON - GURUGRAM,"[28.471311666666665,77.09374833333332]",48b6dba5107b422fb17325c85021dd4f
9219,RAHUL DESHWAL A-260AANSALS PALAM VIHAR - - GURGAON,"[28.5062473,77.0190232]",b1b3de810f1d46619cd868a470ab831c
9220,"2F-09, second floor, JMD Galleria, Sec-48Sohna roa d - - GURUGRAM","[28.42096587791642,77.0386975249773]",be7261b61da149aa805e10f395c46ed3
9221,"IMTIYAZ MALLICK FLAT NO 14 TOWER H, SPAZE PRIVY - GURUGRAM","[28.4075154,77.036453]",be7261b61da149aa805e10f395c46ed3
9222,"SANJEEV MAHAJAN L-1203,EMAAR PALM DRIVE ,SECTOR-66,GOLF COURSE - GURUGRAM","[28.401317699999996,77.0517799]",be7261b61da149aa805e10f395c46ed3
9223,MONIKA GOYAL SECTOR 14 890 GROUND FLOOR - - GURUGRAM,"[28.473345986567438,77.05044943839312]",b1b3de810f1d46619cd868a470ab831c
9224,"NEELAM CHOWDHURY SECTOR 71 , SOHNA ROAD TOWER 4 FLAT NO 301 CHD AVENUE - GURGAON","[28.4157846,77.026532]",be7261b61da149aa805e10f395c46ed3
9225,"B7-903, M3M WoodshireDharampur main road, Sector 1 07 - - GURUGRAM","[28.5144994,76.9737952]",b1b3de810f1d46619cd868a470ab831c
9226,JITENDER KUMAR PLOT NO 28P. SEC 44.NEAR FORTIS HOSPITAL - GURGAON,"[28.4563377,77.0723901]",48b6dba5107b422fb17325c85021dd4f
9227,SHIVANI GUPTA AROR 369 SECTOR 22A - - GURGAON,"[28.50462867412716,77.0600915607065]",534e3eef923c4866b75b29ec6dcc0f68
9228,702sector 4 - - - gurgaon,"[28.475498691254497,77.00999619519592]",b1b3de810f1d46619cd868a470ab831c
9229,"SHREYA  TRIPATHI C-503 THE IVY APARTMENTS, - - HARYANA","[28.47109079360962,77.07724571228027]",48b6dba5107b422fb17325c85021dd4f
9230,ANKUR AGGARWAL HOUSE NO - C 1656 SUSHANT LOK-1 NEAR QUEEN PLAZA MARKET - GURGAON,"[28.454418182373047,77.08470225334167]",48b6dba5107b422fb17325c85021dd4f
9231,D405  Sujjan Vihar  Sector 43 GurgaonSector 43  Near gold s ouk - -,"[28.4535073,77.0777378]",48b6dba5107b422fb17325c85021dd4f
9232,ADITYA KUMAR H NO 604 2ND FLOOR SEC 5 - - GURGAON,"[28.48058702,77.02148251]",b1b3de810f1d46619cd868a470ab831c
9233,"112329, Chameli Bhawan,Krishna colony, Gali No. 4 , Sector 7 - - GURUGRAM","[28.4692684,77.0109793]",b1b3de810f1d46619cd868a470ab831c
9234,"523 b, 2nd floor, b- block, Sushant lok-1 - - - -","[28.4611926,77.0777817]",48b6dba5107b422fb17325c85021dd4f
9235,"PANKAJ VERMA SPECTRA (VNL) PLOT NO. 21-22, UDYOG VIHAR, PHASE -4NEAR - GURUGRAM","[28.492736220359802,77.08102762699127]",b1b3de810f1d46619cd868a470ab831c
9236,"B- BLOCK ,HOUSE NO.-1354, PALAM VIHAR NEAR BY-P.O. UDYOGVIHAR UDYOGVIHAR - GURGAON","[28.50617309,77.03125801]",b1b3de810f1d46619cd868a470ab831c
9237,"PRATIBHA JOSHI 5441,DLF PHASE IV - - GURUGRAM","[28.4598678,77.0970779]",48b6dba5107b422fb17325c85021dd4f
9238,TANU SECTOR-49SOUTHENDFLOORSA-3FIRS TFLO ORSOUTHENDFLOORS - GURUGRAM,"[28.411760330200195,77.05159842967987]",be7261b61da149aa805e10f395c46ed3
9239,VIKRAM BHALLA B208 IVORY TOWER OURANIA BEHIND IBIS HOTELSECTOR 53 - GURGAON,"[28.505045000000003,77.095105]",48b6dba5107b422fb17325c85021dd4f
9240,NAMAN PUROHIT HOUSE NO 933 SECTOR 9-A - - GURGAON,"[28.47004666666667,77.00164]",b1b3de810f1d46619cd868a470ab831c
9241,"ANJU ARYA DLF, PHASE 4 , GURGAON, HARYANA 1 B-85, RIDGEWOOD - GURGAON","[28.463415,77.0812524]",48b6dba5107b422fb17325c85021dd4f
9242,"Healthkart, 7th Floor, Motorola Building Old MG Ro Sector 14 - - GURUGRAM","[28.470947043970227,77.0487941801548]",b1b3de810f1d46619cd868a470ab831c
9243,Pkd-19 malibu town sec 53 Good earth city centre - - Gurgaon,"[28.4255146,77.0451814]",be7261b61da149aa805e10f395c46ed3
9244,"House No 693, Sec 10Second Floor - - - GURUGRAM","[28.4538334608078,77.00536251068115]",b1b3de810f1d46619cd868a470ab831c
9245,"HEMANSHU T-8 002 PARK VIEW RESIDENCY, PALAM VIHAR, PALM TREE - GURGAON","[28.49770382,77.02265742]",b1b3de810f1d46619cd868a470ab831c
9246,SHIVAM GUPTA DALAL HOUSE  H  NO  121 GROUND FLOOR  SECTOR 5  PART - GURGAON,"[28.4861783,77.0197535]",b1b3de810f1d46619cd868a470ab831c
9247,"Block c2, house no,1296, Palam vihar gurgaon near ansal corporate plaza, Block C2, house no 1296, Pa - - -","[28.49332658,77.01845612]",b1b3de810f1d46619cd868a470ab831c
9248,"H NO. 107829 , GALI NO. - 8,  KRISHNA COLONY, SEC GURGAON - - GURGAON","[28.46892588,77.01012025]",b1b3de810f1d46619cd868a470ab831c
9249,"2nd Floor, House No: 3599 PNear Huda Market,Sector  23 - - GURUGRAM","[28.50977345,77.05033793]",b1b3de810f1d46619cd868a470ab831c
9250,"SHRESTH RAI MCKINSEY &AMP; COMPANY VATIKA BUSINESS PARK , SOHNA ROAD, - GURUGRAM,","[28.40600741,77.04504034]",be7261b61da149aa805e10f395c46ed3
9251,Flat no.405 DS Heights Anamika EnclaveSector 14 - - - GURUGRAM,"[28.448184728622437,77.03544616699219]",b1b3de810f1d46619cd868a470ab831c
9252,1617Palam vihar block C - - - GURUGRAM,"[28.50465650204569,77.02869613654912]",b1b3de810f1d46619cd868a470ab831c
9253,1617Palam vihar block C - - - GURUGRAM,"[28.504949038414676,77.02824243459004]",b1b3de810f1d46619cd868a470ab831c
9254,"Room no 329, Coho Homes, Block F, 5354, Vipul Wor ld, Sector 48, Gurgaon, Haryana, Gurgaon Vipul wor ld - Gurgaon","[28.4139533,77.0357568]",be7261b61da149aa805e10f395c46ed3
9255,"MANISH KUMAR SINGH 35A,GALI NO.1 SHANTI NAGAR - - GURUGRAM","[28.44992822,77.02387996]",b1b3de810f1d46619cd868a470ab831c
9256,P-XYD-CZ-YJX-B UNITECH INFOSPACE   SAPIENT CONSULTING SERVICES  DUNDAHER - GURGAON,"[28.5090327,77.0735349]",b1b3de810f1d46619cd868a470ab831c
9257,"PANKAJ WADHWA B-63, FIRST FLOOR, B-BLOCK MAYFIEL D GARDENS, SECTOR 51 - GURUGRAM","[28.42428115,77.05805039]",550789510924496fb451b653cabc626f
9258,"C-480 A Ground Floor, Sushant Lok, Phase 1, - - - -","[28.48680056,77.06262778]",48b6dba5107b422fb17325c85021dd4f
9259,"345, 2nd floor, Shankar Chowk Road,Udyog vihar 2,  Sector-20, Gurugram - - GURUGRAM","[28.50636541,77.08488392]",b1b3de810f1d46619cd868a470ab831c
9260,"c-302 celebrity homes , Palam Vihar  (Gurgaon), - - - Gurgaon,","[28.512877,77.0363415]",a67a898ec4f4482bb79ee39293c330e9
9261,"koovs marketing pvt ltd, 3rd Floor , Plot 77A,sect or 17-18 dividing road, Sector-18 - - GURUGRAM","[28.48504474,77.06365133]",48b6dba5107b422fb17325c85021dd4f
9262,House No. 341Sec. 38 - - - GURUGRAM,"[28.43397736083716,77.04236031509936]",be7261b61da149aa805e10f395c46ed3
9263,"A2502 Parsvnath Exotica,Golf Course Road,Sec 53,P Nxt to Hotel Ibis - - Gurgaon","[28.4439129,77.0981145]",48b6dba5107b422fb17325c85021dd4f
9264,GOPAL 5601DAYANANDCOLONYAHOOJAEYEHOS PITA L - GURUGRAM,"[28.4719999,77.0208706]",b1b3de810f1d46619cd868a470ab831c
9265,"ANUJ AGARWAL ADSPLAY INTERNATIONAL 308, UDHYOG VIHAR PHASE 4 - GURGAON","[28.499717130325735,77.07912334240973]",a67a898ec4f4482bb79ee39293c330e9
9266,Valvoline 3rd floor Vipul plaza Suncity sector 54 GURGAON - - GURGAON,"[28.4350686,77.1059936]",48b6dba5107b422fb17325c85021dd4f
9267,House no. 94 L part 2new colony - - - GURUGRAM,"[28.4682516,77.0157675]",b1b3de810f1d46619cd868a470ab831c
9268,"KULVINDER SINGH H-602, SECOND FLOOR,PALAM VIHAR - GURGAON","[28.5156641,77.0344954]",b1b3de810f1d46619cd868a470ab831c
9269,538 sec 14Gurgaon - Gurugram - Gurugram,"[28.4748293,77.0448993]",a67a898ec4f4482bb79ee39293c330e9
9270,"Richa  Co.Plot No. 193, Phase-1 - - - Udyog Vihar, Gurgaon","[28.51083841,77.08534244]",48b6dba5107b422fb17325c85021dd4f
9271,"201 Basera Apartment Plot number 78Block e, sector  56 - - GURUGRAM","[28.5068657,77.0619207]",48b6dba5107b422fb17325c85021dd4f
9272,E4027. Devinder Vihar  Sector 56 Gu - Gurugram - Gurugram,"[28.48658391,77.06257992]",48b6dba5107b422fb17325c85021dd4f
9273,"83, Tatvam Villas,,Sohna Road, Sector 48, Gurgaon, - - - Gurgaon,","[28.406502068974078,77.03777818009257]",be7261b61da149aa805e10f395c46ed3
9274,"D-65, 1st Floor, South City 2Sector 50 - - - Gurugram","[28.41359645,77.06888523]",be7261b61da149aa805e10f395c46ed3
9275,ISHFAQAHADBHAT 2NDFLOORNOVUSTOWERSECTOR18PLOT 18BE HINDAIRTELBUILDINGOPPPASS - HARYANA,"[28.48698017,77.06266213]",48b6dba5107b422fb17325c85021dd4f
9276,"sector 21 house no- 1508, gurgaon, haryana 122016s ector 21 house no- 1508, gurgaon, haryana 122016 G URGAON - GURGAON","[28.5192906,77.0726444]",b1b3de810f1d46619cd868a470ab831c
9277,"BALAJI MEDICLAME CONSULTANCY OPP. NEHRU STADIUM,CIVIL LINES, - GURUGRAM","[28.457223773002625,77.03001737594604]",b1b3de810f1d46619cd868a470ab831c
9278,"H.NO. B 1132 PALAM VIHAR EXTENSION,DHRAM COLONY,G Palam Vihar Gurugram Palam Vihar Gurugram - GURGAON","[28.5053119,77.0381071]",a67a898ec4f4482bb79ee39293c330e9
9279,house no 62313 pratap nagar GURGAON near grover s GurugramIslampur Village Sector 38 GurugramIslampur Village Sector 38 - GURGAON,"[28.46151497712055,77.01958657329659]",b1b3de810f1d46619cd868a470ab831c
9280,5851 GALI NO- 1 ASHOK VIHAR PHASE-1  NEAR B7Y APN A ENC;LAVE - - Gurgaon,"[28.4838049,77.0128304]",b1b3de810f1d46619cd868a470ab831c
9281,"VISHNU KUMAR,VILL-MOLLAHERA(NE AR-MATA CHOWK),POST-MARUTI - - GURGAON","[28.502703333333336,77.06566500000001]",a67a898ec4f4482bb79ee39293c330e9
9282,"vipul greens flat 401 tower 6 , Sohna road sector 48, - - -","[28.4159351,77.0383681]",be7261b61da149aa805e10f395c46ed3
9283,"1551,Sec-4,Urban Estate - - - GURUGRAM","[28.4746572,77.0057542]",b1b3de810f1d46619cd868a470ab831c
9284,"2nd floor, H. No 99329Gali no-11, Krishna colony - - - GURUGRAM","[28.467684388160706,77.00986325740814]",b1b3de810f1d46619cd868a470ab831c
9285,"NAVEEN BHUTANI E62 FF, VIPUL WORLD, SECTOR 48,SOHNA ROAD - GURUGRAM","[28.410526514053345,77.0352852344513]",be7261b61da149aa805e10f395c46ed3
9286,Basement Plot No 611-A Sector 38Tel: 91-9829983888 - - - Gurgaon,"[28.4332937,77.0468635]",be7261b61da149aa805e10f395c46ed3
9287,Basement Plot No 611-A Sector 38Tel: 91-9829983888 - - - Gurgaon,"[28.433057069778442,77.04660952091217]",be7261b61da149aa805e10f395c46ed3
9288,E137 rosewood city sec. 49 fi irst floorRosewoodcity - - Gurgaon,"[28.4122816,77.06094077]",be7261b61da149aa805e10f395c46ed3
9289,"tower 22 flat 701, vipul greens societysector 48 s ohna road - - GURUGRAM","[28.41503189309827,77.03492298201294]",be7261b61da149aa805e10f395c46ed3
9290,DEEPMALA E 903  CELEBRITY HOMES  PALAM VIHAR  GURGAON - GURUGRAM,"[28.5108384,77.0476312]",a67a898ec4f4482bb79ee39293c330e9
9291,ROHIT KUMAR SINGHAL MOTHERSON SUMI SYSTEMS LTD PLOT NO.  21 UDHYOG VIHAR - GURGAON,"[28.48998,77.062907]",b1b3de810f1d46619cd868a470ab831c
9292,"House no 564,ground floorSec 9a - - - GURGAON","[28.46907433,76.99857424]",b1b3de810f1d46619cd868a470ab831c
9293,989Sector 14 - - - GURGAON,"[28.472031578421593,77.04919215291739]",b1b3de810f1d46619cd868a470ab831c
9294,"ANISHA KHANNA FLAT NO 203, TOWER 03UNITECH ESCAPE, SECTOR 50, NIRVANA - GURUGRAM","[28.408547,77.0591877]",48b6dba5107b422fb17325c85021dd4f
9295,SHIVAANSHJOSHI 225PRIMROSEAPPARTMENTSVATIKACI TYSE CTOR49 - GURGAON,"[28.404057025909424,77.0472639799118]",be7261b61da149aa805e10f395c46ed3
9296,"H no. 1262 sector 21 gurgaon haryana, Dundahera - - - Gurgaon","[28.5153646,77.0742647]",b1b3de810f1d46619cd868a470ab831c
9297,"Plot 431-32, Udyog Vihar Phase 4, Gurgaon, - - - -","[28.49945836,77.07564815]",48b6dba5107b422fb17325c85021dd4f
9298,"Plot 431-32, Udyog Vihar Phase 4, Gurgaon, - - - -","[28.49946106,77.07566816]",48b6dba5107b422fb17325c85021dd4f
9299,"Unit -2,Chimes Tower,Vakil Market,Near Sushant,Lok -1,Chakker Pur - GGN Gurgaon","[28.4866108,77.0626451]",48b6dba5107b422fb17325c85021dd4f
9300,"5015th floor, Ild trade centre - - - GURUGRAM","[28.42458863363861,77.03884644268926]",be7261b61da149aa805e10f395c46ed3
9301,"5015th floor, Ild trade centre - - - GURUGRAM","[28.424984024711456,77.03862187031774]",be7261b61da149aa805e10f395c46ed3
9302,House number 242 sector 5 Near vardhaman hospital - - Gurgaon,"[28.5053076,77.0381489]",b1b3de810f1d46619cd868a470ab831c
9303,"Securitas, Plot no.:-496, Udyog vihar, Phase 3, Gu Phase V Udyog Vihar Sector 19 Gurugram Phase V Udyog Vihar Sector 19 Gurugram - GURGAON","[28.510734722949564,77.0873604901135]",b1b3de810f1d46619cd868a470ab831c
9304,HITENDRA PUROHIT SECTOR 56 KENDRIYA VIHARA-118 - - GURGAON,"[28.4991129,77.04839015]",48b6dba5107b422fb17325c85021dd4f
9305,1212 Sector 9Sector 9 - Gurugram - Gurugram,"[28.4626169,76.9983124]",b1b3de810f1d46619cd868a470ab831c
9306,"BHARATH GHANTA TOWER RESEARCH CAPITAL, 3RD FLOOR, TWO HORIZON CENTER, - GURGAON","[28.467415,77.080785]",48b6dba5107b422fb17325c85021dd4f
9307,"Sec 17, Sukhrali, Gali near ICICI bank ATMNear Han uman Mandir on main road - - GURUGRAM","[28.47646333333333,77.06313666666667]",b1b3de810f1d46619cd868a470ab831c
9308,Secotr 52. Near cusaal vatika. House no64. Tamnna  Wazirabad - - GURUGRAM,"[28.48659135,77.06262302]",48b6dba5107b422fb17325c85021dd4f
9309,House No 460sector 22 Gurgaon - Gurugram - Gurugram,"[28.50572524,77.06143471]",a67a898ec4f4482bb79ee39293c330e9
9310,Supermart1 B 127Dlf IV - - - GURUGRAM,"[28.4692123,77.0906616]",48b6dba5107b422fb17325c85021dd4f
9311,"Plot. No 15, RMZ Infinity Besides Airtel building, Udyog vihar phase 4 - - Gurgaon","[28.48968738,77.07953219]",48b6dba5107b422fb17325c85021dd4f
9312,"AARUSHI KOHLI 12D, TOWER O, CENTRAL PARK RESORTS.CENTRAL PARK II, - GURUGRAM","[28.423545956611633,77.03777968883514]",be7261b61da149aa805e10f395c46ed3
9313,5K-016 Ridgewood EstateDLF Phase-IV - - - GURGAON,"[28.4663278,77.0815164]",48b6dba5107b422fb17325c85021dd4f
9314,555222Shivji park Street no. 6 with iron gate - - - GURUGRAM,"[28.44827089458704,77.01379244215786]",b1b3de810f1d46619cd868a470ab831c
9315,"A 485 ABlock A, Palam Vihar - - - GURUGRAM","[28.50550573,77.03546291]",b1b3de810f1d46619cd868a470ab831c
9316,PRASHANT CLAIRVOLEXIPSOLUTIONSPRIVATELI MITE DLEVEL2TOWER6BCANDORTECHS - GURUGRAM,"[28.48598307,77.0193226]",b1b3de810f1d46619cd868a470ab831c
9317,House no 4303Rajendra park - - - GURUGRAM,"[28.4950057,77.0068406]",b1b3de810f1d46619cd868a470ab831c
9318,SUNEETA MUKHERJEE F 302 PALM SPRINGS GOLF COURSE ROAD - GURGAON,"[28.49906862,77.04844286]",48b6dba5107b422fb17325c85021dd4f
9319,ABHILASHA FLATNO-1502J-BLOCKGODREJSUMMIT SECT OR-104SURATNAGAR - GURUGRAM,"[28.483065,77.001383]",b1b3de810f1d46619cd868a470ab831c
9320,AKHIL KAMBIRI 80 P 2 ND FLOOR SECTOR 5 PART 3 GURGA ON - GURGAON,"[28.4832865,77.017948]",b1b3de810f1d46619cd868a470ab831c
9321,F 15 South City 2 - - - Gurgaon,"[28.41634333333333,77.05484833333334]",48b6dba5107b422fb17325c85021dd4f
9322,KJ SINGH PALAM VIHAR J 1164 N - - GURGAON,"[28.50776784,77.03970661]",a67a898ec4f4482bb79ee39293c330e9
9323,"117, Udyog Vihar Phase 1, Udyog Vihar Phase 1 - - - -","[28.51379692554474,77.08298027515411]",b1b3de810f1d46619cd868a470ab831c
9324,OLA CABS PLOT NO 521 fifth floorUDYOG VIHAR PHASE  3 - - GURUGRAM,"[28.511194999999997,77.09141166666667]",b1b3de810f1d46619cd868a470ab831c
9325,"1014, 1st floor, Sector 10aNear community center - - - GURUGRAM","[28.44709331,77.00592493]",b1b3de810f1d46619cd868a470ab831c
9326,"A-529, First floor, dlf phase 1, behind Mega Mall , Chakkarpur - - -","[28.475351666666665,77.09116833333333]",48b6dba5107b422fb17325c85021dd4f
9327,PRIYA KAPOOR HOUSE NO. 1449 SECTOR 4 URBAN ESTATE NEAR SECTOR 4 MARKET - GURGAON,"[28.4759061,77.0079577]",b1b3de810f1d46619cd868a470ab831c
9328,H NO 237 SARHOUL GAONSECTOR 18 - - - GURUGRAM,"[28.4878692,77.0659803]",b1b3de810f1d46619cd868a470ab831c
9329,ROSHAN LAL CHHABRA 92214 ARJUN NAGER GALI NO 1 NEAR OM SWEETS GARGAON ARJUN - GURGAON,"[28.4591574,77.0219836]",b1b3de810f1d46619cd868a470ab831c
9330,"TILAK RAJ SHARMA 7072, GALI NO - 3D, NEAR BHAGIRATH GENERAL STORE - GURUGRAM","[28.48587314,77.01935099]",b1b3de810f1d46619cd868a470ab831c
9331,ANSHU VERMA 52810 CANCON ENCLAVE - - GURUGRAM,"[28.4771545,77.0150579]",b1b3de810f1d46619cd868a470ab831c
9332,"22 A, Rail Vihar, Sector 56, - - - Gurgaon","[28.49914724,77.0483066]",48b6dba5107b422fb17325c85021dd4f
9333,"CHAKSHU SHUKLA 223224, UDHYOG VIHAR, PHASE-1 GURGAON - GURGAON","[28.5089086,77.0808949]",a67a898ec4f4482bb79ee39293c330e9
9334,"537Sector-7, Gurgaon - - - Gurgaon","[28.4692449,77.0081828]",b1b3de810f1d46619cd868a470ab831c
9335,"Siemens, Plot no- 6ABehind Maruti Industrial Area - - - GURUGRAM","[28.4905874,77.0684329]",b1b3de810f1d46619cd868a470ab831c
9336,VISHAL SINGLA C3-602UNIWORLD GARDEN 2 - - GURUGRAM,"[28.424563854932785,77.04242795705795]",48b6dba5107b422fb17325c85021dd4f
9337,"Nagarro Software pvt ltd,  plot 13, Near passport seva kendra, udyog vihar, sector 18, Maruti Udyog, Sector 18 - -","[28.49099,77.0760531]",a67a898ec4f4482bb79ee39293c330e9
9338,"Ameriprise Financial Udyog Vihar, plot 14, Sector 18, Gurugram, Haryana 122015, Sector 18 - - Gurgaon","[28.49112211,77.07465386]",48b6dba5107b422fb17325c85021dd4f
9339,"Myntra Designs Pvt Ltd, Third Floor, Plot No 82A, Sec 18, Gurgaon , Gurgaon sec 18, - - -","[28.483171463012695,77.06827104091644]",b1b3de810f1d46619cd868a470ab831c
9340,"MITHLESH GUPTA HARTRON COMMUNICATIONS, PLOT 316, UDYOG VIHAR PHASE-4NEAR - GURGAON","[28.4986799,77.0814489]",a67a898ec4f4482bb79ee39293c330e9
9341,SUMIT SETIA B-35 2ND FLOOR SECTOR 14 - - GURGAON,"[28.470983505249023,77.0400220155716]",b1b3de810f1d46619cd868a470ab831c
9342,"SANDEEP SACHDEVA A 319 DLF CITY PHASE-1,IST FLOOR BEHIND DT MEGA MALL - GURGAON","[28.487661666666668,77.06274333333334]",48b6dba5107b422fb17325c85021dd4f
